,Closing Price,EMA,HighPass,Sign,next
505,391.608002,385.792241571832,5.81576042816805,-1,-1
506,391.093994,386.852592057466,4.24140194253446,-1,-1
507,386.631012,386.808276045973,-0.177264045972424,-1,-1
508,380.871002,385.620821236778,-4.74981923677797,-1,-1
509,379.878998,384.472456589423,-4.59345858942234,-1,-1
510,377.246002,383.027165671538,-5.78116367153789,1,1
511,385.483002,383.51833293723,1.96466906276969,-1,-1
512,383.130005,383.440667349784,-0.310662349784252,1,1
513,384.95401,383.743335879827,1.2106741201726,1,1
514,391.859985,385.366665703862,6.49331929613809,1,1
515,407.230011,389.73933476309,17.4906762369105,1,1
516,410.381012,393.867670210472,16.5133417895284,-1,-1
517,408.945007,396.883137568377,12.0618694316227,1,1
518,421.166992,401.739908454702,19.4270835452982,1,1
519,425.996002,406.591127163762,19.4048748362385,-1,-1
520,423.104004,409.893702531009,13.2103014689908,1,1
521,441.984009,416.311763824807,25.6722451751927,1,1
522,448.04599,422.658609059846,25.3873809401541,-1,-1
523,439.045013,425.935889847877,13.1091231521233,1,1
524,439.858002,428.720312278301,11.1376897216986,-1,-1
525,425.549988,428.086247422641,-2.53625942264112,1,1
526,427.718994,428.012796738113,-0.29380273811289,1,1
527,432.152008,428.84063899049,3.31136900950969,1,1
528,434.230988,429.918708792392,4.31227920760775,1,1
529,435.683014,431.071569833914,4.61144416608618,1,1
530,441.506989,433.158653667131,8.34833533286892,-1,-1
531,439.653015,434.457525933705,5.19548906629516,-1,-1
532,435.916992,434.749419146964,1.16757285303615,-1,-1
533,425.372986,432.874132517571,-7.50114651757103,-1,-1
534,425.178009,431.334907814057,-6.15689881405688,-1,-1
535,411.256989,427.319324051246,-16.0623350512455,1,1
536,411.907013,424.236861840997,-12.3298488409964,1,1
537,415.916992,422.572887872797,-6.6558958727971,1,1
538,416.243011,421.306912498238,-5.06390149823765,-1,-1
539,416.032013,420.25193259859,-4.21991959859015,1,1
540,417.511993,419.703944678872,-2.1919516788721,1,1
541,423.925995,420.548354743098,3.37764025690231,-1,-1
542,421.795013,420.797686394478,0.997326605521812,-1,-1
543,416.604004,419.958949915583,-3.35494591558254,1,1
544,416.68399,419.303957932466,-2.61996793246603,1,1
545,418.131012,419.069368745973,-0.938356745972806,-1,-1
546,417.686005,418.792695996778,-1.10669099677821,1,1
547,420.997009,419.233558597423,1.76345040257743,-1,-1
548,420.546997,419.496246277938,1.05075072206191,-1,-1
549,410.984009,417.793798822351,-6.80978982235042,1,1
550,414.625,417.16003905788,-2.53503905788034,-1,-1
551,413.417999,416.411631046304,-2.99363204630427,1,1
552,418.375,416.804304837044,1.5706951629566,1,1
553,419.268005,417.297044869635,1.9709601303653,-1,-1
554,418.679993,417.573634495708,1.10635850429226,-1,-1
555,418.079987,417.674904996566,0.40508200343379,1,1
556,418.987,417.937323997253,1.04967600274704,1,1
557,428.796997,420.109258597803,8.6877384021976,-1,-1
558,426.856995,421.458805878242,5.39818912175811,-1,-1
559,426.203003,422.407645302594,3.79535769740651,-1,-1
560,416.834015,421.292919242075,-4.45890424207478,1,1
561,418.368988,420.70813299366,-2.33914499365983,-1,-1
562,418.173004,420.201107194928,-2.02810319492787,1,1
563,422.080994,420.577084555942,1.50390944405767,-1,-1
564,421.579987,420.777665044754,0.80232195524618,1,1
565,422.342987,421.090729435803,1.25225756419691,1,1
566,424.256989,421.723981348643,2.5330076513575,1,1
567,424.527008,422.284586678914,2.24242132108602,-1,-1
568,423.657013,422.559071943131,1.09794105686879,1,1
569,425.360992,423.119455954505,2.24153604549501,-1,-1
570,420.890991,422.673762963604,-1.782771963604,1,1
571,422.434998,422.626009970883,-0.191011970883164,1,1
572,422.739014,422.648610776707,0.0904032232934696,1,1
573,427.277008,423.574290221365,3.70271777863482,-1,-1
574,426.65799,424.191030177092,2.4669598229078,-1,-1
575,425.371002,424.427024541674,0.943977458326253,1,1
576,429.928009,425.527221433339,4.40078756666098,1,1
577,432.625,426.946777146671,5.67822285332882,-1,-1
578,431.371002,427.831622117337,3.53937988266302,-1,-1
579,429.273987,428.12009509387,1.15389190613041,1,1
580,436.019989,429.700073875096,6.31991512490436,1,1
581,443.053986,432.370856300077,10.6831296999235,1,1
582,450.548004,436.006285840061,14.5417181599388,-1,-1
583,449.809998,438.767028272049,11.0429697279511,1,1
584,450.282013,441.070025217639,9.21198778236085,1,1
585,460.145996,444.885219374112,15.2607766258887,1,1
586,466.619995,449.232174499289,17.387820500711,1,1
587,467.964996,452.978738799431,14.9862572005688,-1,-1
588,467.07901,455.798793039545,11.280216960455,-1,-1
589,449.550995,454.549233431636,-4.99823843163599,1,1
590,455.384003,454.716187345309,0.667815654691231,1,1
591,455.587006,454.890351076247,0.696654923752976,-1,-1
592,452.479004,454.408081660998,-1.92907766099761,-1,-1
593,452.445007,454.015466728798,-1.5704597287981,-1,-1
594,451.096985,453.431770383039,-2.33478538303843,-1,-1
595,450.377991,452.821014506431,-2.44302350643075,-1,-1
596,448.506012,451.958014005145,-3.4520020051446,1,1
597,461.375,453.841411204116,7.53358879588432,-1,-1
598,460.674988,455.208126563293,5.46686143670745,-1,-1
599,459.416992,456.049899650634,3.36709234936598,1,1
600,462.480988,457.336117320507,5.14487067949281,-1,-1
601,461.928986,458.254691056406,3.67429494359421,-1,-1
602,454.575989,457.518950645125,-2.94296164512466,1,1
603,454.949005,457.0049615161,-2.05595651609974,1,1
604,457.054993,457.01496781288,0.0400251871202272,-1,-1
605,456.835999,456.979174050304,-0.143175050303807,1,1
606,458.691986,457.321736440243,1.37024955975694,-1,-1
607,458.200012,457.497391552195,0.702620447805566,-1,-1
608,455.071991,457.012311441756,-1.94032044175556,1,1
609,455.997986,456.809446353405,-0.811460353404436,-1,-1
610,454.632996,456.374156282724,-1.74116028272356,-1,-1
611,444.053986,453.910122226179,-9.85613622617884,-1,-1
612,443.778015,451.883700780943,-8.10568578094308,-1,-1
613,443.427002,450.192361024755,-6.76535902475444,1,1
614,444.345001,449.022889019804,-4.67788801980355,1,1
615,447.100006,448.638312415843,-1.53830641584286,1,1
616,450.298004,448.970250732674,1.32775326732572,1,1
617,453.644012,449.90500298614,3.73900901386055,1,1
618,478.148987,455.553799788912,22.5951872110884,1,1
619,533.473022,471.137644231129,62.3353777688707,1,1
620,553.960022,487.702119784904,66.2579022150966,-1,-1
621,544.348999,499.031495627923,45.3175033720773,1,1
622,546.617981,508.548792702338,38.0691882976618,-1,-1
623,543.080017,515.455037561871,27.6249794381295,-1,-1
624,540.35199,520.434428049497,19.9175619505036,1,1
625,574.638,531.275142439597,43.3628575604029,1,1
626,590.132019,543.046517751678,47.0855012483223,-1,-1
627,582.807983,550.998810801342,31.8091721986579,1,1
628,586.469971,558.093042841074,28.3769281589262,1,1
629,590.258972,564.526228672859,25.732743327141,-1,-1
630,582.838989,568.188780738287,14.6502082617128,-1,-1
631,582.203003,570.99162519063,11.2113778093702,-1,-1
632,579.127014,572.618702952504,6.50831104749623,1,1
633,607.116028,579.518167962003,27.597860037997,1,1
634,684.843994,600.583333169603,84.2606608303975,1,1
635,716.004028,623.667472135682,92.3365558643181,-1,-1
636,704.504028,639.834783308546,64.6692446914544,-1,-1
637,696.302979,651.128422446837,45.1745565531636,1,1
638,773.721985,675.64713495747,98.0748500425309,1,1
639,775.356018,695.588911565976,79.7671064340247,1,1
640,777.98999,712.06912725278,65.9208627472198,-1,-1
641,766.620972,722.979496202224,43.6414757977758,-1,-1
642,764.083984,731.20039376178,32.8835902382206,-1,-1
643,735.882996,732.136914209424,3.7460817905765,-1,-1
644,678.669983,721.443527967539,-42.7735449675389,-1,-1
645,629.327026,703.020227574031,-73.6932015740311,1,1
646,681.72699,698.761580059225,-17.0345900592249,1,1
647,691.731018,697.35546764738,-5.62444964737997,-1,-1
648,665.97998,691.080370117904,-25.100390117904,-1,-1
649,655.275024,683.919300894323,-28.6442768943231,1,1
650,659.247986,678.985037915459,-19.7370519154586,-1,-1
651,644.682007,672.124431732367,-27.4424247323668,1,1
652,675.403015,672.780148385894,2.62286661410653,1,1
653,686.153992,675.454917108715,10.6990748912853,1,1
654,703.702026,681.104338886972,22.5976871130282,1,1
655,704.968018,685.877074709578,19.0909432904225,-1,-1
656,683.661987,685.434057167662,-1.77207016766206,-1,-1
657,683.491028,685.04545133413,-1.55442333412957,-1,-1
658,681.89801,684.415963067304,-2.51795306730364,1,1
659,682.432007,684.019171853843,-1.58716485384293,-1,-1
660,666.70697,680.556731483075,-13.8497614830744,-1,-1
661,666.383972,677.72217958646,-11.3382075864595,-1,-1
662,652.294006,672.636544869168,-20.3425388691676,1,1
663,659.629028,670.035041495334,-10.4060134953341,1,1
664,675.258972,671.079827596267,4.17914440373279,-1,-1
665,668.700012,670.603864477014,-1.9038524770137,-1,-1
666,662.901978,669.063487181611,-6.16150918161102,1,1
667,667.077026,668.666194945289,-1.58916894528875,-1,-1
668,666.460022,668.224960356231,-1.76493835623105,1,1
669,682.36499,671.052966284985,11.3120237150152,-1,-1
670,681.554993,673.153371627988,8.40162137201214,-1,-1
671,673.276978,673.17809290239,0.0988850976097638,-1,-1
672,672.929016,673.128277521912,-0.199261521912104,-1,-1
673,666.218994,671.74642081753,-5.5274268175298,1,1
674,666.583008,670.713738254024,-4.13073025402382,-1,-1
675,656.366028,667.844196203219,-11.478168203219,1,1
676,663.109985,666.897353962575,-3.78736896257515,-1,-1
677,661.828003,665.88348377006,-4.05548077006015,-1,-1
678,656.224976,663.951782216048,-7.72680621604814,1,1
679,657.455994,662.652624572839,-5.19663057283842,1,1
680,657.594971,661.641093858271,-4.04612285827079,1,1
681,657.796021,660.872079286617,-3.07605828661663,1,1
682,658.223022,660.342267829294,-2.11924582929332,-1,-1
683,655.284973,659.330808863435,-4.0458358634346,-1,-1
684,626.119019,652.688450890748,-26.5694318907477,-1,-1
685,612.848022,644.720365112598,-31.8723431125982,-1,-1
686,573.359985,630.448289090079,-57.0883040900785,1,1
687,579.495972,620.257825672063,-40.7618536720628,-1,-1
688,578.281006,611.862461737651,-33.5814557376502,1,1
689,588.395996,607.16916859012,-18.7731725901203,1,1
690,597.513,605.237934872096,-7.72493487209613,-1,-1
691,592.994019,602.789151697677,-9.79513269767695,-1,-1
692,591.091003,600.449521958142,-9.35851895814158,1,1
693,599.984009,600.356419366513,-0.372410366513213,-1,-1
694,597.541992,599.793533893211,-2.25154189321056,-1,-1
695,589.909973,597.816821714569,-7.90684871456842,-1,-1
696,589.773987,596.208254771655,-6.43426777165478,-1,-1
697,585.666016,594.099807017324,-8.4337910173238,-1,-1
698,573.580017,589.995849013859,-16.415832013859,1,1
699,581.737976,588.344274411087,-6.60629841108721,-1,-1
700,580.893982,586.85421592887,-5.96023392886973,-1,-1
701,577.791992,585.041771143096,-7.24977914309575,1,1
702,578.237976,583.681012114477,-5.44303611447667,1,1
703,582.817993,583.508408291581,-0.690415291581303,1,1
704,584.15802,583.638330633265,0.519689366734929,1,1
705,588.447998,584.600264106612,3.84773389338798,1,1
706,589.473999,585.57501108529,3.89898791471042,-1,-1
707,583.590027,585.178014268232,-1.5879872682317,-1,-1
708,580.450989,584.232609214586,-3.78162021458529,1,1
709,580.622986,583.510684571668,-2.88769857166826,-1,-1
710,579.844971,582.777541857335,-2.93257085733458,-1,-1
711,574.038025,581.029638485868,-6.99161348586767,1,1
712,576.278015,580.079313788694,-3.80129878869411,1,1
713,578.356995,579.734850030956,-1.37785503095529,-1,-1
714,577.861023,579.360084624765,-1.49906162476418,-1,-1
715,576.310974,578.750262499812,-2.43928849981139,-1,-1
716,575.643005,578.128810999849,-2.48580599984907,1,1
717,599.5,582.40304879988,17.0969512001208,1,1
718,611.836975,588.289834039904,23.5471409600967,-1,-1
719,609.054993,592.442865831923,16.6121271680772,1,1
720,610.830017,596.120296065538,14.7097209344618,1,1
721,614.544983,599.805233452431,14.7397495475694,1,1
722,628.77002,605.598190761945,23.1718292380556,-1,-1
723,626.830017,609.844556009556,16.9854609904444,-1,-1
724,625.094971,612.894639007645,12.2003319923555,1,1
725,628.817993,616.079309806116,12.7386831938844,-1,-1
726,608.458984,614.555244644893,-6.09626064489248,1,1
727,611.192993,613.882794315914,-2.68980131591397,1,1
728,611.952026,613.496640652731,-1.54461465273116,-1,-1
729,611.085999,613.014512322185,-1.92851332218497,-1,-1
730,609.260986,612.263807057748,-3.00282105774795,-1,-1
731,607.859985,611.383042646198,-3.52305764619832,1,1
732,610.15802,611.138038116959,-0.980018116958763,1,1
733,610.932007,611.096831893567,-0.164824893566947,-1,-1
734,609.525024,610.782470314854,-1.2574463148535,-1,-1
735,603.588013,609.343578851883,-5.75556585188279,-1,-1
736,598.487,607.172263081506,-8.68526308150631,1,1
737,603.205017,606.378813865205,-3.17379686520499,1,1
738,604.580017,606.019054492164,-1.43903749216397,-1,-1
739,603.380981,605.491439793731,-2.11045879373114,1,1
740,608.143005,606.021752834985,2.12125216501509,1,1
741,608.247986,606.466999467988,1.78098653201205,-1,-1
742,606.590027,606.49160497439,0.0984220256096705,1,1
743,606.823975,606.558078979512,0.265896020487799,1,1
744,609.734985,607.19346018361,2.5415248163903,1,1
745,615.237,608.802168146888,6.43483185311216,-1,-1
746,614.005005,609.84273551751,4.16226948248977,-1,-1
747,612.567993,610.387787014008,2.18020598599187,-1,-1
748,612.054016,610.721032811207,1.33298318879351,1,1
749,613.814026,611.339631448966,2.47439455103477,1,1
750,613.81897,611.835499159173,1.98347084082779,1,1
751,617.911987,613.050796727338,4.86119027266213,1,1
752,619.848999,614.41043718187,5.4385618181298,-1,-1
753,619.197998,615.367949345496,3.83004865450375,1,1
754,621.317993,616.557958076397,4.76003492360305,1,1
755,642.080017,621.662369861118,20.4176471388824,-1,-1
756,641.336975,625.597290888894,15.739684111106,-1,-1
757,638.833008,628.244434311116,10.5885736888848,1,1
758,641.284973,630.852542048893,10.4324309511078,1,1
759,642.10199,633.102431639114,8.9995583608862,1,1
760,642.89801,635.061547311291,7.83646268870898,-1,-1
761,642.328003,636.514838449033,5.81316455096712,-1,-1
762,640.736023,637.359075359226,3.37694764077378,-1,-1
763,638.874023,637.662064887381,1.21195811261896,-1,-1
764,631.916992,636.513050309905,-4.59605830990477,1,1
765,634.093994,636.029239047924,-1.93524504792385,1,1
766,658.197021,640.462795438339,17.7342255616609,1,1
767,661.129028,644.596041950671,16.5329860493287,-1,-1
768,657.252014,647.127236360537,10.124777639463,1,1
769,664.424011,650.58659128843,13.8374197115703,1,1
770,679.728027,656.414878430744,23.3131485692563,1,1
771,688.593994,662.850701544595,25.743292455405,1,1
772,690.44397,668.369355235676,22.0746147643241,1,1
773,720.401978,678.775879788541,41.6260982114593,-1,-1
774,714.117981,685.844300030833,28.2736809691674,-1,-1
775,709.289001,690.533240224666,18.755760775334,1,1
776,736.452026,699.716997379733,36.7350286202673,1,1
777,740.828979,707.939393703786,32.8895852962138,1,1
778,745.77301,715.506116963029,30.266893036971,-1,-1
779,706.929993,713.790892170423,-6.86089917042318,1,1
780,707.51001,712.534715736339,-5.02470573633855,1,1
781,714.257996,712.879371789071,1.37862421092923,-1,-1
782,710.736023,712.450702031257,-1.71467903125658,1,1
783,712.987,712.557961625005,0.429038374994707,1,1
784,740.046021,718.055573500004,21.9904474999958,-1,-1
785,723.018005,719.048059800004,3.96994519999662,-1,-1
786,718.317993,718.902046440003,-0.584053440002754,-1,-1
787,717.14801,718.551239152002,-1.40322915200222,-1,-1
788,705.257019,715.892395121602,-10.6353761216018,1,1
789,706.283997,713.970715497282,-7.68671849728144,1,1
790,715.718018,714.320175997825,1.39784200217491,1,1
791,747.61499,720.97913879826,26.6358512017399,1,1
792,755.64502,727.912315038608,27.7327049613919,-1,-1
793,752.882019,732.906255830887,19.9757631691135,1,1
794,756.237,737.572404664709,18.6645953352908,-1,-1
795,755.47998,741.153919731768,14.3260602682326,-1,-1
796,741.721985,741.267532785414,0.454452214586127,1,1
797,753.869995,743.788025228331,10.0819697716689,-1,-1
798,752.25,745.480420182665,6.76957981733513,-1,-1
799,746.83197,745.750730146132,1.0812398538681,-1,-1
800,741.648987,744.930381516906,-3.28139451690549,1,1
801,742.213989,744.387103013525,-2.17311401352445,-1,-1
802,739.018005,743.31328341082,-4.29527841081954,-1,-1
803,738.005981,742.251822928656,-4.24584192865559,-1,-1
804,737.471008,741.295659942925,-3.82465194292454,1,1
805,747.929016,742.62233115434,5.3066848456604,1,1
806,758.275024,745.752869723472,12.5221542765283,1,1
807,781.296021,752.861499978778,28.4345210212226,-1,-1
808,778.247986,757.938797183022,20.309188816978,-1,-1
809,773.872009,761.125439546418,12.7465694535825,-1,-1
810,773.468018,763.593955237134,9.87406276286593,-1,-1
811,765.622009,763.999565989707,1.62244301029277,1,1
812,771.54303,765.508258791766,6.03477120823418,1,1
813,774.697998,767.346206633413,7.35179136658726,-1,-1
814,774.528015,768.78256830673,5.74544669326979,1,1
815,777.09198,770.444450645384,6.64752935461584,-1,-1
816,774.797974,771.315155316307,3.48281868369259,1,1
817,781.921997,773.436523653046,8.48547334695413,1,1
818,788.460022,776.441223322437,12.0187986775632,-1,-1
819,782.033997,777.559778057949,4.47421894205063,-1,-1
820,781.434998,778.33482204636,3.10017595364043,1,1
821,785.031982,779.674254037088,5.3577279629124,1,1
822,792.508972,782.24119762967,10.2677743703299,1,1
823,794.737,784.740358103736,9.99664189626392,-1,-1
824,793.611023,786.514491082989,7.09653191701118,1,1
825,801.336975,789.478987866391,11.8579871336089,1,1
826,834.281006,798.439391493113,35.8416145068872,1,1
827,875.781982,813.907909594491,61.8740724055097,1,1
828,925.117004,836.149728475593,88.9672755244077,-1,-1
829,923.479004,853.615583580474,69.8634204195262,-1,-1
830,899.651978,862.822862464379,36.8291155356209,1,1
831,913.184021,872.895094171504,40.2889268284967,1,1
832,940.047974,886.325670137203,53.7223038627974,1,1
833,975.921021,904.244740309762,71.6762806902379,1,1
834,979.396973,919.27518684781,60.1217861521903,-1,-1
835,972.534973,929.927144078248,42.6078289217522,-1,-1
836,963.742981,936.690311462598,27.0526695374017,1,1
837,1003.080017,949.968252570079,53.1117644299214,1,1
838,1031.390015,966.252605056063,65.137409943937,1,1
839,1044.079956,981.81807524485,62.2618807551497,1,1
840,1159.420044,1017.33846899588,142.08157500412,1,1
841,1191.099976,1052.0907703967,139.009205603296,-1,-1
842,1046.810059,1051.03462811736,-4.22456911736335,-1,-1
843,908.585022,1022.54470689389,-113.959684893891,1,1
844,942.723999,1006.58056531511,-63.8565663151125,-1,-1
845,913.685974,988.00164705209,-74.31567305209,1,1
846,914.872986,973.375914841672,-58.502928841672,1,1
847,919.447998,962.590331473338,-43.1423334733376,-1,-1
848,826.245972,935.32145957867,-109.07548757867,1,1
849,829.000977,914.057363062936,-85.0563860629361,1,1
850,835.085022,898.262894850349,-63.1778728503489,-1,-1
851,823.307007,883.271717280279,-59.9647102802791,1,1
852,834.530029,873.523379624224,-38.9933506242232,1,1
853,910.560974,880.930898499379,29.6300755006214,1,1
854,917.499023,888.244523399503,29.2544996004971,-1,-1
855,904.614014,891.518421519603,13.0955924803977,-1,-1
856,899.39801,893.094339215682,6.30367078431818,1,1
857,927.367004,899.948872172546,27.4181318274545,1,1
858,937.525024,907.464102538037,30.0609214619637,-1,-1
859,928.265991,911.624480230429,16.641510769571,-1,-1
860,924.14502,914.128588184344,10.0164318156568,-1,-1
861,903.252014,911.953273347475,-8.70125934747457,1,1
862,919.325989,913.42781647798,5.89817252202038,1,1
863,923.223022,915.386857582384,7.83616441761624,1,1
864,923.911011,917.091688265907,6.81932273409302,-1,-1
865,923.41803,918.356956612726,5.06107338727443,-1,-1
866,923.047974,919.295160090181,3.75281390981945,1,1
867,972.018982,929.839924472145,42.1790575278556,1,1
868,989.114014,941.694742377716,47.4192716222844,1,1
869,1013.52002,956.059797902173,57.4602220978275,1,1
870,1033.869995,971.621837321738,62.248157678262,1,1
871,1045.900024,986.477474657391,59.4225493426096,-1,-1
872,1043.630005,997.907980725913,45.7220242740877,1,1
873,1044.640015,1007.25438758073,37.3856274192702,1,1
874,1061.930054,1018.18952086458,43.7405331354161,1,1
875,1078.969971,1030.34561089167,48.624360108333,1,1
876,1088.98999,1042.07448671333,46.9155032866664,-1,-1
877,998.905029,1033.44059517067,-34.535566170667,1,1
878,1009.289978,1028.61047173653,-19.3204937365335,-1,-1
879,1004.76001,1023.84037938923,-19.0803693892269,-1,-1
880,1002.099976,1019.49229871138,-17.3923227113815,1,1
881,1011.51001,1017.89584096911,-6.38583096910525,-1,-1
882,1008.840027,1016.08467817528,-7.24465117528416,1,1
883,1033.369995,1019.54174154023,13.8282534597727,1,1
884,1053.170044,1026.26740203218,26.9026419678181,1,1
885,1061.099976,1033.23391682575,27.8660591742544,-1,-1
886,1056.810059,1037.9491452606,18.8609137394034,1,1
887,1080.48999,1046.45731420848,34.0326757915229,1,1
888,1117.25,1060.61585136678,56.6341486332183,1,1
889,1125.390015,1073.57068409343,51.8193309065746,1,1
890,1176.619995,1094.18054627474,82.4394487252597,1,1
891,1200.390015,1115.42244001979,84.9675749802078,-1,-1
892,1174.849976,1127.30794721583,47.5420287841662,-1,-1
893,1167.469971,1135.34035197267,32.129619027333,1,1
894,1181.97998,1144.66827757813,37.3117024218664,1,1
895,1193.25,1154.38462206251,38.865377937493,1,1
896,1222.5,1168.00769765001,54.4923023499945,1,1
897,1262.130005,1186.83215912,75.2978458799957,1,1
898,1280.310059,1205.527739096,74.7823199039965,-1,-1
899,1279.400024,1220.3021960768,59.0978279231973,-1,-1
900,1267.290039,1229.69976466144,37.5902743385577,1,1
901,1276,1238.95981172915,37.0401882708462,-1,-1
902,1275.550049,1246.27785918332,29.2721898166768,-1,-1
903,1232.160034,1243.45429414666,-11.2942601466584,-1,-1
904,1197.459961,1234.25542751733,-36.7954665173267,1,1
905,1270.469971,1241.49833621386,28.9716347861386,-1,-1
906,1193.829956,1231.96466017109,-38.1347041710891,1,1
907,1226.97998,1230.96772413687,-3.98774413687133,1,1
908,1237.369995,1232.2481783095,5.12181669050297,1,1
909,1244.810059,1234.7605544476,10.0495045524023,1,1
910,1251.609985,1238.13044055808,13.479544441922,1,1
911,1257.97998,1242.10034844646,15.8796315535375,-1,-1
912,1180.160034,1229.71228555717,-49.55225155717,-1,-1
913,1114.069946,1206.58381764574,-92.5138716457359,-1,-1
914,1069.910034,1179.24906091659,-109.339026916589,-1,-1
915,1063.030029,1156.00525453327,-92.975225533271,1,1
916,1122.430054,1149.29021442662,-26.8601604266169,-1,-1
917,1120.650024,1143.56217634129,-22.9121523412934,-1,-1
918,1058.01001,1126.45174307304,-68.4417330730348,-1,-1
919,1040.469971,1109.25538865843,-68.7854176584278,-1,-1
920,975.760986,1082.55650812674,-106.795522126742,1,1
921,1007.960022,1067.63721090139,-59.6771889013939,1,1
922,1046.400024,1063.38977352112,-16.989749521115,1,1
923,1064.650024,1063.64182361689,1.00820038310794,-1,-1
924,1055.130005,1061.93945989351,-6.80945489351361,-1,-1
925,1049.290039,1059.40957571481,-10.119536714811,1,1
926,1074.920044,1062.51166937185,12.4083746281513,1,1
927,1091.719971,1068.35332969748,23.366641302521,1,1
928,1107.589966,1076.20065695798,31.3893090420168,1,1
929,1151.73999,1091.30852356639,60.4314664336134,1,1
930,1156.439941,1104.33480705311,52.1051339468908,-1,-1
931,1135.089966,1110.48583884249,24.6041271575126,1,1
932,1188.369995,1126.06267007399,62.3073249260102,-1,-1
933,1186.579956,1138.16612725919,48.4138287408081,-1,-1
934,1184.97998,1147.52889780735,37.4510821926466,1,1
935,1197.209961,1157.46511044588,39.7448505541172,-1,-1
936,1190.339966,1164.04008155671,26.2998844432937,1,1
937,1208.069946,1172.84605444537,35.223891554635,-1,-1
938,1207.140015,1179.70484655629,27.4351684437079,-1,-1
939,1205.890015,1184.94188024503,20.9481347549663,-1,-1
940,1190.800049,1186.11351399603,4.68653500397304,-1,-1
941,1188,1186.49081119682,1.5091888031784,-1,-1
942,1187.219971,1186.63664315746,0.583327842542713,1,1
943,1194.900024,1188.28931932597,6.61070467403424,1,1
944,1217.569946,1194.14544466077,23.4245013392274,-1,-1
945,1215.51001,1198.41835772862,17.0916522713818,1,1
946,1240.790039,1206.89269398289,33.8973450171055,-1,-1
947,1235.939941,1212.70214338632,23.2377976136846,-1,-1
948,1235.560059,1217.27372650905,18.2863324909475,-1,-1
949,1232.199951,1220.25897140724,11.9409795927581,1,1
950,1250.939941,1226.39516532579,24.5447756742065,1,1
951,1267.579956,1234.63212346064,32.9478325393651,1,1
952,1294.829956,1246.67168996851,48.1582660314922,1,1
953,1319.699951,1261.27734217481,58.4226088251937,1,1
954,1331.280029,1275.27787953985,56.0021494601549,-1,-1
955,1327.199951,1285.66229383188,41.537657168124,1,1
956,1347.910034,1298.1118418655,49.7981921344992,1,1
957,1434.319946,1325.3534626924,108.966483307599,1,1
958,1473.900024,1355.06277495392,118.83724904608,1,1
959,1492.77002,1382.60422396314,110.165796036864,1,1
960,1608.910034,1427.86538597051,181.044648029491,1,1
961,1618.030029,1465.89831457641,152.131714423593,-1,-1
962,1578.800049,1488.47866146113,90.3213875388741,1,1
963,1596.719971,1510.1269233689,86.5930476310994,1,1
964,1723.349976,1552.77153389512,170.578442104879,1,1
965,1833.48999,1608.9152251161,224.574764883904,-1,-1
966,1788.439941,1644.82016829288,143.619772707123,1,1
967,1873.930054,1690.6421454343,183.287908565698,-1,-1
968,1856.150024,1723.74372114744,132.406302852559,-1,-1
969,1812.98999,1741.59297491795,71.3970150820469,1,1
970,1831.420044,1759.55838873436,71.8616552656375,-1,-1
971,1812.800049,1770.20672078749,42.5933282125099,-1,-1
972,1785.939941,1773.35336482999,12.5865761700081,1,1
973,1864.050049,1791.49270166399,72.5573473360064,1,1
974,1904.47998,1814.0901573312,90.3898226688052,1,1
975,2004.52002,1852.17612986496,152.343890135044,1,1
976,2084.72998,1898.68689989197,186.043080108035,1,1
977,2119.080078,1942.76553551357,176.314542486428,1,1
978,2303.899902,2014.99240881086,288.907493189143,1,1
979,2320.820068,2076.15794064869,244.662127351314,1,1
980,2523.719971,2165.67034671895,358.049624281051,1,1
981,2763.709961,2285.27826957516,478.431691424841,-1,-1
982,2573.790039,2342.98062346013,230.809415539873,-1,-1
983,2260.199951,2326.4244889681,-66.2245379681015,1,1
984,2267.340088,2314.60760877448,-47.2675207744815,1,1
985,2307.050049,2313.09609681959,-6.04604781958515,-1,-1
986,2301.959961,2310.86886965567,-8.90890865566798,1,1
987,2311.080078,2310.91111132453,0.168966675465708,1,1
988,2448.389893,2338.40686765963,109.983025340372,1,1
989,2488.550049,2368.4355039277,120.114545072298,1,1
990,2581.909912,2411.13038554216,170.779526457838,1,1
991,2585.889893,2446.08228703373,139.807605966271,1,1
992,2686.810059,2494.22784142698,192.582217573017,1,1
993,2999.909912,2595.36425554159,404.545656458413,-1,-1
994,2869.379883,2650.16738103327,219.212501966731,-1,-1
995,2815.300049,2683.19391462662,132.106134373384,1,1
996,2901.709961,2726.89712390129,174.812837098708,1,1
997,2950.98999,2771.71569712103,179.274292878966,1,1
998,2996.600098,2816.69257729683,179.907520703173,1,1
999,2997.26001,2852.80606383746,144.453946162538,-1,-1
1000,2789.040039,2840.05285886997,-51.0128198699695,-1,-1
1001,2786.830078,2829.40830269598,-42.5782246959756,-1,-1
1002,2534.709961,2770.46863435678,-235.758673356781,1,1
1003,2539.919922,2724.35889188543,-184.438969885424,1,1
1004,2685.189941,2716.52510170834,-31.3351607083394,-1,-1
1005,2662.100098,2705.64010096667,-43.5400029666718,1,1
1006,2662.850098,2697.08210037334,-34.2320023733373,1,1
1007,2763.449951,2710.35567049867,53.0942805013303,1,1
1008,2772.01001,2722.68653839894,49.323471601064,-1,-1
1009,2723.73999,2722.89722871915,0.842761280851119,1,1
